OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8486|001  amol2000080  a62(038)=111=162.1100  a14716245  aMały słownik techniczny angielsko-polski i polsko-angielskic[red. nauk. Teresa Jaworska, Ewa Romkowska]250  aWyd. 5. popr. i uzup., dodr260  aWarszawabWydawnictwo WNTc2012300  a[10], 619, |Jaworska, Teresa. Red.|Mały słownik techniczny angielsko-polski i polsko-|Wydawnictwo WNT|Warszawa|2012|słowniki językowe|Wydawnictwa informacyjne
8487|001  amol2000080  a821.162.1-3100  a6086245  aUkrainkacBarbara Kosmowska260  aWarszawabWydawnictwo W.A.B. - Grupa Wydawnicza Foksalccop. 2013300  a325, [3] s.c21 cm650  a16700  a11409920  a978-83-7414-741-5|Kosmowska, Barbara (1958- ).|Ukrainka|Wydawnictwo W.A.B. - Grupa Wyd|Warszawa|cop. 2013|beletrystyka|Beletrystyka
8939|001  amol2000080  a821.161.1-3100  a15100245  aMrówańczacRusłan Mielnikow260  aKrakówbInsignis Mediac2014300  a258 [1] s.c21 cm440  a864xv650  a800920  a978-83-63944-62-9|Mielnikow, Rusłan|Mrówańcza|Insignis Media|Kraków|2014|fantastyka|Beletrystyka
8940|001  amol2000080  a821.162.1-3100  a15101245  aDzielnica obiecanacPaweł Majka260  aKrakówbInsignis Mediac214300  a504, [1] s.c21 cm440  a864xv650  a800700  a11409920  a978-83-63944-54-4|Majka, Paweł (1972- ).|Dzielnica obiecana|Insignis Media|Kraków|214|fantastyka|Beletrystyka
8941|001  amol2000080  a821.111(931)-3100  a15102245  aMiód na sercecSarah-Kate Lynch ; przeł. Małgorzata Moltzan-Małkowska260  aWarszawabPrószyński Mediac2014300  a319, [1] s.c21 cm500  aTyt. oryg.: "The wedding bees" 2013650  a289700  a151|Lynch, Sarah-Kate.|Miód na serce|Prószyński Media|Warszawa|2014|beletrystyka|Beletrystyka
8942|001  amol2000080  a821.162.1-3100  a15105245  aTaniec z czarownicącBeata Kępińska260  aPoznańbZysk i S-ka Wydawnictwoccop. 2014300  a396 s.c24 cm500  aKontyn. powieści: Sielsko i diabelsko. Na s. red. błędny ISBN650  a1700  a11409920 |Kępińska, Beata.|Taniec z czarownicą|Zysk i S-ka Wydawnictwo|Poznań|cop. 2014|beletrystyka|Beletrystyka
8943|001  amol2000080  a821.134.2-3100  a15106245  aKrawcowa z MadrytucMaria Duenas ; przeł. z hiszp. Dorota Elbanowska260  aWarszawabŚwiat Książkic2014300  a597, [2] s.c21 cm650  a2700  a15107920  a978-83-7943-870-9|Duenas, Maria|Krawcowa z Madrytu|Świat Książki|Warszawa|2014|beletrystyka|Beletrystyka
8944|001  amol2000080  a316.728:391:613.99100  a15108245  aLekcje madame ChiccJennifer L. Scott ; przeł. Anna Sak, Agnieszka Sobolewska260  aKrakówbWydawnictwo Literackiec2013300  a292, [3] s.bil.c20 cm500  aNa okł. podtyt.: opowieść o tym, jak|Scott, Jennifer L.|Lekcje madame Chic|Wydawnictwo Literackie|Kraków|2013|socjologia|Inne
8945|001  amol2000080  a308(437.3)100  a15110245  aZrób sobie rajcMariusz Szczygieł250  aWyd. 2260  aWołowiecbWydawnictwo Czarnec2011300  a289, [3] s.bil. (gł. kolor.)c20 cm500  aBibliogr. s. 285-[290]650  a5852650  a5853700  a1140992|Szczygieł, Mariusz (1966- ).|Zrób sobie raj|Wydawnictwo Czarne|Wołowiec|2011|opisy krajów|Naukowe i popularnonaukowe
8946|001  amol2000080  a821.162.1-3100  a15111245  aWspomnienia w kolorze sepiicAnna J. Szepielak260  aWarszawabWydawnictwo "Nasza Księgarnia"c2014300  a445, [3] s.c21 cm650  a1700  a12535920  a978-83-10-12552-1|Szepielak, Anna J. (1975- ).|Wspomnienia w kolorze sepii|Wydawnictwo "Nasza Księgarnia"|Warszawa|2014|beletrystyka|Beletrystyka
8947|001  amol2000080  a159.923:27-184100  a14408245  aBóg zawsze znajdzie Ci pracęb50 lekcji jak szukać spełnieniacRegina Brett ; przeł. Olga Siara260  aKrakówbInsignis Mediaccop. 2014300  a360, [8] s.c20 cm650  a5461650  a5462650  a5463|Brett, Regina (1956- ).|Bóg zawsze znajdzie Ci pracę : 50 lekcji jak szuka|Insignis Media|Kraków|cop. 2014|psychologia|Naukowe i popularnonaukowe
8948|001  amol2000080  a821.111(71)-3:929-052(47+57)"17"100  a6333245  aCesarzowa nocybhistoria Katarzyny WielkiejcEwa Stachniak ; tł. autoryz. z jęz. ang. Nina Dzierżawska260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2014300  a473, [2] s.
c21 c|Stachniak, Ewa (1952- ).|Cesarzowa nocy : historia Katarzyny Wielkiej|Społeczny Instytut Wydawniczy |Kraków|2014|beletrystyka|Beletrystyka
8949|001  amol2000080  a821.111(71)-3100  a15113245  aWszystko, co lśnicEleanor Catton ; przeł. Maciej Świerkocki260  aKrakówbWydawnictwo Literackiec2014300  a932, [3] s.bil.c22 cm500  aTyt. oryg.: "The luminaries : a novel" 2013650  a31700|Catton, Eleanor (1985- ).|Wszystko, co lśni|Wydawnictwo Literackie|Kraków|2014|beletrystyka|Beletrystyka
8950|001  amol2000080  a821.111(73)-3100  a15114245  aRycerz Siedmiu KrólestwcGeorge R. R. Martin ; tł. Michał Jakuszewski260  aPoznańbZysk i S-ka Wydawnictwoccop. 2014300  a355, [2] s.bil.c19 cm440  a866xv500  aTyt. oryg. całości: "A knigh|Martin, George R. R. (1948- ).|Rycerz Siedmiu Królestw|Zysk i S-ka Wydawnictwo|Poznań|cop. 2014|fantastyka|Beletrystyka
8951|001  amol2000080  a821.111(73)-3100  a6096245  aTęsknię za tobącHarlan Coben ; z ang. przeł. Robert Waliś260  aWarszawabWydawnictwo Albatros Andrzej Kuryłowiczc2014300  a478, [1] s.c20 cm650  a3700  a15117700  a12535920  a978-83-7885-|Coben, Harlan (1962- ).|Tęsknię za tobą|Wydawnictwo Albatros Andrzej K|Warszawa|2014|sensacja|Beletrystyka
8952|001  amol2000080  a821.162.1-3100  a6071245  aKsięgi Jakubowe albo Wielka podróż przez siedem granic, pięć języków i trzy duże religie, nie licząc tych małych
bopowiadana przez zmarłych, a przez autorkę dopełniona metodą koniektury, z wielu rozmaityc|Tokarczuk, Olga (1962- ).|Księgi Jakubowe albo Wielka podróż przez siedem gr|Wydawnictwo Literackie|Kraków|2014|powieść historyczna|Beletrystyka
8953|001  amol2000080  a159.923:005.32:005.33100  a12531245  a7 nawyków skutecznego działaniacStephen R. Covey ; przeł. Iwona Majewska-Opiełka250  aWyd. 4. uzup., (dodr.)260  aPoznańbDom Wydawniczy Rebisc2013300  a7, [1], 362, [11] s.
bil.
c23 cm|Covey, Stephen R. (1932-2012).|7 nawyków skutecznego działania|Dom Wydawniczy Rebis|Poznań|2013|psychologia|Naukowe i popularnonaukowe
8954|001  amol2000080  a821.162.1-3100  a15119245  aSześć córekcMałgorzata Szyszko-Kondej260  aWarszawabŚwiat Książkic2014300  a369, [1] s.c22 cm440  a867xv650  a1700  a15120920  a978-83-7943-643-9|Kondej, Małgorzata.|Sześć córek|Świat Książki|Warszawa|2014|beletrystyka|Beletrystyka
8955|001  amol2000080  a821.111(73)-3:929-052(73)"20"100  a15121245  aDowódbprawdziwa historia neurochirurga, który przekroczył granicę śmierci i odkrył niebocEben Alexander ; tł. Rafał Śmietana260  aKrakówbSpołeczny Instytut Wydawniczy Znakc20133|Alexander, Eben (1953- ).|Dowód : prawdziwa historia neurochirurga, który pr|Społeczny Instytut Wydawniczy |Kraków|2013|beletrystyka|Beletrystyka
9505|001  amol2000080  a821.134.2-3100  a6792245  aMężczyzna, który tańczył tangocArturo Pérez-Reverte ; przekł. Joanna Karasek260  aKrakówbSpołeczny Instytut Wydawniczy Znakc2013300  a529, [2] s.c22 cm500  aTyt. oryg.: "El tango de la guardia v|Pérez-Reverte, Arturo (1951- ).|Mężczyzna, który tańczył tango|Społeczny Instytut Wydawniczy |Kraków|2013|beletrystyka|Beletrystyka
9506|001  amol2000080  a821.111-3100  a5931245  aPoszukiwacze muszelekcRosamunde Pilcher ; przekł. Katarzyna Mroczkowska-Brand250  aWyd. 3260  aToruńbWydawnictwo "C&T"c2006300  a553, [1] s.c21 cm500  aTyt. oryg. : "The shell seekers" 1987650|Pilcher, Rosamunde (1924- ).|Poszukiwacze muszelek|Wydawnictwo "C&T"|Toruń|2006|beletrystyka|Beletrystyka
9507|001  amol2000080  a395100  a15628245  aWspółczesne maniery czyli Jak się zachowywać w drodze na szczytcDorothea Johnson i Liv Tyler ; przeł. Dorota Malina260  aKrakówbWydawnictwo Literackiec2015300  a175, [1] s.bil. (gł. kolor.)c21 cm500  |Johnson, Dorothea (1929- ).|Współczesne maniery czyli Jak się zachowywać w dro|Wydawnictwo Literackie|Kraków|2015|savoir-vivre|Inne
9508|001  amol2000080  a821.162.1-3100  a15631245  aPensjonat SosnówkacMaria Ulatowska260  aWarszawabPrószyński Mediac2011300  a358, [2] s.c20 cm500  aKontynuacja powieści: Sosnowe dziedzictwo650  a1700  a11409920  a978-83-7648-701-4|Ulatowska, Maria.|Pensjonat Sosnówka|Prószyński Media|Warszawa|2011|beletrystyka|Beletrystyka
9509|001  amol2000080  a821.111(73)-3100  a15632245  aKamienny dombO Bliskim Wschodzie, jakiego już nie macAnthony Shadid ; przeł. Hanna Jankowska260  aWołowiecbWydawnictwo Czarnec2014300  a412 ; [4] s.c21 cm650  a3650  a6128700  a1563392|Shadid, Anthony|Kamienny dom : O Bliskim Wschodzie, jakiego już ni|Wydawnictwo Czarne|Wołowiec|2014|beletrystyka|Beletrystyka
9510|001  amol2000080  a821.162.1-3100  a15634245  aDante na tropiecAgnieszka Olejnik260  aKrakówbWydawnictwo Literackiec2015300  a369, [2] s.c21 cm440  a901xv650  a1700  a15635920  a978-83-08-05479-6|Olejnik, Agnieszka.|Dante na tropie|Wydawnictwo Literackie|Kraków|2015|beletrystyka|Beletrystyka
9511|001  amol2000080  a821.161.1-3100  a14422245  aFutu.recDmitry Glukhovsky ; z ros. przeł. Paweł Podmiotko260  aKrakówbInsignis Mediac2015300  a635 ; [5] s.bil.c251 cm650  a800700  a14423920  a978-83-63944-48-3|Glukhovsky, Dmitry|Futu.re|Insignis Media|Kraków|2015|fantastyka|Beletrystyka
9512|001  amol2000080  a821.111(73)-3100  a15636245  aDroga królówcBrandon Sanderson ; przeł. Anna Studniarek260  aWarszawabWydawnictwo Magc2014300  a958, [1] s., [4] s. tabl.bil. (gł. kolor.)c23 cm440  a902xvks. 1500  aTyt. oryg.: "The way|Sanderson, Brandon (1975- ).|Droga królów|Wydawnictwo Mag|Warszawa|2014|fantastyka|Beletrystyka
9513|001  amol2000080  a821.111(73)-3100  a15636245  aSłowa światłościcBrandon Sanderson ; przeł. Anna Studniarek260  aWarszawabWydawnictwo Magc2014300  a958, [1] s., [4] s. tabl.bil. c23 cm440  a902xvks. 2650  a6129650  a800700  a15637|Sanderson, Brandon (1975- ).|Słowa światłości|Wydawnictwo Mag|Warszawa|2014|fantastyka|Lektury
9576|001  amol2000080  a33(0.034):37(0.034)100  a15684245  aPodstawy poradnictwa karierybporadnik dla nauczycielicBożena Wojtasik256  aDane tekstowe260  aWarszawabKrajowy Ośrodek Wspierania Edukacji Zawodowej i Ustawicznejc2011300  a1 dysk optyc|Wojtasik, Bożena (1954- ).|Podstawy poradnictwa kariery : poradnik dla nauczy|Krajowy Ośrodek Wspierania Edu|Warszawa|2011|dydaktyka i pedagogi|Dydaktyka i pedagogika
8246|001  amol2000080  a91100  a14479245  aVitajte v Presovskom krajicVladimír Bárta260  a[Banská Bystrica]bAb Art Pressc[2013]300  a91, [5] s.bil.c22x22cm500  aTekst słow., ang., franc., ros.650  a5497920  a80-88817-24-2|Bárta, Vladimír (1939- ).|Vitajte v Presovskom kraji|Ab Art Press|[Banská Bystrica]|[2013]|opisy krajów|Inne
9577|001  amol2000080  a913245  aLubelskie...b...bogactwo dziedzictwa kulturowego, dziewicza przyroda, niezapomniane wrażenia650  a2764920  a978-83-62396-88-7||Lubelskie... : ...bogactwo dziedzictwa kulturowego||||geografia|Inne
9578|001  amol2000080  a913(438):(036)100  a15685245  aPowiat puławskibleksykon krajoznawczycMarek Nasiadka260  aPuławybPowiat Puławskic2012300  a160 s.bil. kolor.c24 cm500  aBibliogr. s. 139. Indeksy650  a6159700  a11409920  a978-83-934|Nasiadka, Marek.|Powiat puławski : leksykon krajoznawczy|Powiat Puławski|Puławy|2012|geografia|Naukowe i popularnonaukowe
9579|001  amol2000080  a913245  aPuławy z myślą o człowiekubHuman city260  aPuławy-BydgoszczbWydawnictwo Unitexc2014300  a59 ; [1] s.bil.c22 cm650  a6159||Puławy z myślą o człowieku : Human city|Wydawnictwo Unitex|Puławy-Bydgoszcz|2014|opisy miast|Inne
6868|001  amol2000080  a821.162.1-3100  a6165245  aLalkacBolesław Prus [pseud.]260  aPoznańbIbisc2013300  a759 [1] s.c21 cm650  a869920  a978-83-7738-457-2|Prus, Bolesław (1847-1912).|Lalka|Ibis|Poznań|2013|lektury|Lektury
6870|001  amol2000080  a821.162.1-3100  a6913245  aLudzie bezdomnicStefan Żeromski 260  aPoznańbIbisc2013300  a350 [2] s.c21 cm440  a51xv650  a869920  a978-83-7738-462-6|Żeromski, Stefan (1864-1925).|Ludzie bezdomni|Ibis|Poznań|2013|lektury|Lektury
6870|001  amol2000080  a821.162.1-3100  a6913245  aLudzie bezdomnicStefan Żeromski 260  aPoznańbIbisc2013300  a350 [2] s.c21 cm440  a51xv650  a869920  a978-83-7738-462-6|Żeromski, Stefan (1864-1925).|Ludzie bezdomni|Ibis|Poznań|2013|lektury|Lektury
6870|001  amol2000080  a821.162.1-3100  a6913245  aLudzie bezdomnicStefan Żeromski 260  aPoznańbIbisc2013300  a350 [2] s.c21 cm440  a51xv650  a869920  a978-83-7738-462-6|Żeromski, Stefan (1864-1925).|Ludzie bezdomni|Ibis|Poznań|2013|lektury|Lektury
6870|001  amol2000080  a821.162.1-3100  a6913245  aLudzie bezdomnicStefan Żeromski 260  aPoznańbIbisc2013300  a350 [2] s.c21 cm440  a51xv650  a869920  a978-83-7738-462-6|Żeromski, Stefan (1864-1925).|Ludzie bezdomni|Ibis|Poznań|2013|lektury|Lektury
6870|001  amol2000080  a821.162.1-3100  a6913245  aLudzie bezdomnicStefan Żeromski 260  aPoznańbIbisc2013300  a350 [2] s.c21 cm440  a51xv650  a869920  a978-83-7738-462-6|Żeromski, Stefan (1864-1925).|Ludzie bezdomni|Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9619|001  amol2000080  a821.162.1-3:821.162.1(091)-3"19"100  a6913245  aPrzedwiośniecStefan Żeromski ; oprac. Tomasz Macios260  aPoznańbWydawnictwo Ibisc2013300  a296 ; [2] s.c21 cm440  a51xv500  aomówienie lektury650  a2229650  a16700|Żeromski, Stefan (1864-1925).|Przedwiośnie|Wydawnictwo Ibis|Poznań|2013|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
9620|001  amol2000080  a821.161.1-3100  a5964245  aZbrodnia i karacFiodor Dostojewski ; przeł. Zbigniew Podgórzec250  aWyd. 2260  aKrakówb"Greg"c2015300  a496 s.c21 cm440  a51xv650  a1192650  a5943700  a15429920  a83-7389-519-1|Dostoevskij, Fedor Mihajlovič (1821-1881).|Zbrodnia i kara|"Greg"|Kraków|2015|lektury|Lektury
